"time_period","avg_price","avg_demand","count","time","diff"
"morning","11.997595723803887","0.2600140823710618","3272","1751867997974","1"
"evening","12.616777666471844","0.346194933710273","1155","1751868000390","-1"
"morning","11.997595723803887","0.2600140823710618","3272","1751868000390","-1"
"afternoon","12.469623731647609","0.32458105940474397","8727","1751868000390","-1"
"afternoon","12.454070547808398","0.32240287657771455","8896","1751868000390","1"
"evening","12.597910890286617","0.3435435339321064","1177","1751868000390","1"
"morning","11.986480866066744","0.25848351973815376","3333","1751868000390","1"
"evening","12.597910890286617","0.3435435339321064","1177","1751868005238","-1"
"morning","11.986480866066744","0.25848351973815376","3333","1751868005238","-1"
"afternoon","12.454070547808398","0.32240287657771455","8896","1751868005238","-1"
"afternoon","12.432745061819508","0.3194202208411446","9216","1751868005238","1"
"evening","12.576910964134065","0.34057800957530776","1220","1751868005238","1"
"morning","11.971575999449012","0.2564399078036019","3457","1751868005238","1"
"evening","12.576910964134065","0.34057800957530776","1220","1751868007592","-1"
"morning","11.971575999449012","0.2564399078036019","3457","1751868007592","-1"
"afternoon","12.432745061819508","0.3194202208411446","9216","1751868007592","-1"
"afternoon","12.419595142491014","0.317581720531883","9448","1751868007592","1"
"evening","12.562412684273097","0.33848701170525347","1252","1751868007592","1"
"morning","11.965481026075645","0.2556020998280946","3540","1751868007592","1"
"evening","12.562412684273097","0.33848701170525347","1252","1751868009558","-1"
"morning","11.965481026075645","0.2556020998280946","3540","1751868009558","-1"
"afternoon","12.419595142491014","0.317581720531883","9448","1751868009558","-1"
"afternoon","12.409854221853726","0.31619378747245847","9608","1751868009558","1"
"evening","12.55427399684051","0.3372910394958667","1273","1751868009558","1"
"morning","11.958222253430563","0.2545930475562984","3601","1751868009558","1"
"evening","12.55427399684051","0.3372910394958667","1273","1751868011494","-1"
"morning","11.958222253430563","0.2545930475562984","3601","1751868011494","-1"
"afternoon","12.409854221853726","0.31619378747245847","9608","1751868011494","-1"
"afternoon","12.40685481095355","0.315720533322149","9768","1751868011494","1"
"evening","12.551044956594842","0.3367902843589938","1294","1751868011494","1"
"morning","11.9561612368471","0.254263445142285","3662","1751868011494","1"
"morning","11.9561612368471","0.254263445142285","3662","1751868014396","-1"
"evening","12.551044956594842","0.3367902843589938","1294","1751868014396","-1"
"afternoon","12.40685481095355","0.315720533322149","9768","1751868014396","-1"
"afternoon","12.405610042179333","0.31549089290438787","9978","1751868014396","1"
"morning","11.957071497989409","0.2543414315630788","3744","1751868014396","1"
"evening","12.553148348847637","0.33704449596427344","1319","1751868014396","1"
"evening","12.553148348847637","0.33704449596427344","1319","1751868017244","-1"
"morning","11.957071497989409","0.2543414315630788","3744","1751868017244","-1"
"afternoon","12.405610042179333","0.31549089290438787","9978","1751868017244","-1"
"afternoon","12.40690231001194","0.31561897712408166","10238","1751868017244","1"
"morning","11.956632622830819","0.2542231408953421","3834","1751868017244","1"
"evening","12.559391771465345","0.33796724315026255","1358","1751868017244","1"
"evening","12.559391771465345","0.33796724315026255","1358","1751868019800","-1"
"morning","11.956632622830819","0.2542231408953421","3834","1751868019800","-1"
"afternoon","12.40690231001194","0.31561897712408166","10238","1751868019800","-1"
"afternoon","12.406562244522956","0.315518743508971","10475","1751868019800","1"
"evening","12.556137716301613","0.3374880908145854","1389","1751868019800","1"
"morning","11.953095305016697","0.25370931794628315","3926","1751868019800","1"
"evening","12.556137716301613","0.3374880908145854","1389","1751868022348","-1"
"morning","11.953095305016697","0.25370931794628315","3926","1751868022348","-1"
"afternoon","12.406562244522956","0.315518743508971","10475","1751868022348","-1"
"afternoon","12.389165009434201","0.3130976163908176","10711","1751868022348","1"
"evening","12.537892358765006","0.33493013748343986","1417","1751868022348","1"
"morning","11.943560022875834","0.25237338059491154","4017","1751868022348","1"
"evening","12.537892358765006","0.33493013748343986","1417","1751868024902","-1"
"morning","11.943560022875834","0.25237338059491154","4017","1751868024902","-1"
"afternoon","12.389165009434201","0.3130976163908176","10711","1751868024902","-1"
"afternoon","12.380397148978714","0.3118883171474586","10886","1751868024902","1"
"evening","12.527109863569132","0.3334176381379405","1443","1751868024902","1"
"morning","11.940436598315676","0.2519338463029464","4085","1751868024902","1"
"evening","12.527109863569132","0.3334176381379405","1443","1751868027202","-1"
"morning","11.940436598315676","0.2519338463029464","4085","1751868027202","-1"
"afternoon","12.380397148978714","0.3118883171474586","10886","1751868027202","-1"
"afternoon","12.369611784559535","0.3103948205324099","11081","1751868027202","1"
"evening","12.518969792148523","0.3322603304348058","1468","1751868027202","1"
"morning","11.935192968046747","0.25122929962795737","4147","1751868027202","1"
"evening","12.518969792148523","0.3322603304348058","1468","1751868030362","-1"
"morning","11.935192968046747","0.25122929962795737","4147","1751868030362","-1"
"afternoon","12.369611784559535","0.3103948205324099","11081","1751868030362","-1"
"afternoon","12.357291860720657","0.30865407034517556","11390","1751868030362","1"
"evening","12.503883887528488","0.33009322031276356","1512","1751868030362","1"
"morning","11.930803426757363","0.25060346923532","4269","1751868030362","1"
"morning","11.930803426757363","0.25060346923532","4269","1751868033358","-1"
"evening","12.503883887528488","0.33009322031276356","1512","1751868033358","-1"
"afternoon","12.357291860720657","0.30865407034517556","11390","1751868033358","-1"
"afternoon","12.35812940018849","0.3087325192083552","11691","1751868033358","1"
"morning","11.933407925374834","0.25094194460893704","4384","1751868033358","1"
"evening","12.50447538185727","0.3301367733556623","1548","1751868033358","1"
"morning","11.933407925374834","0.25094194460893704","4384","1751868035996","-1"
"evening","12.50447538185727","0.3301367733556623","1548","1751868035996","-1"
"afternoon","12.35812940018849","0.3087325192083552","11691","1751868035996","-1"
"afternoon","12.360197256556626","0.3089936531449544","11865","1751868035996","1"
"morning","11.934972547839047","0.2511412792638444","4448","1751868035996","1"
"evening","12.506546565423006","0.3304172639870257","1575","1751868035996","1"
"morning","11.934972547839047","0.2511412792638444","4448","1751868038228","-1"
"evening","12.506546565423006","0.3304172639870257","1575","1751868038228","-1"
"afternoon","12.360197256556626","0.3089936531449544","11865","1751868038228","-1"
"afternoon","12.369031284139144","0.3102170248286571","12072","1751868038228","1"
"morning","11.942111426514469","0.2521324701429539","4516","1751868038228","1"
"evening","12.512531060908584","0.3312176414562412","1602","1751868038228","1"
"morning","11.942111426514469","0.2521324701429539","4516","1751868040822","-1"
"evening","12.512531060908584","0.3312176414562412","1602","1751868040822","-1"
"afternoon","12.369031284139144","0.3102170248286571","12072","1751868040822","-1"
"afternoon","12.370204657425381","0.310343425806658","12188","1751868040822","1"
"morning","11.942676635501753","0.252181078274289","4563","1751868040822","1"
"evening","12.51375113688717","0.33134424805992485","1617","1751868040822","1"
